first	second	opt	dist	bytes
11100111001001100011010011100010100	11101001101001101100011000110100100	16	16	697693520
11010110001101100011001101110001000	11110001001110110011010010011000100	15	15	403700184
11001101111001000011011000101100100	11100111001100011001001101100010100	16	16	625819368
11100111001010010111100101001000100	11001111000011110010110001100010100	15	15	436383000
11100111100001100100110100101100100	11111010011000010110001101001010100	14	14	375569520
11110011000111000111000010111000100	11100011111000110010101001001101000	15	15	496238720
11110001010100111100100011011000100	11110100010011010011110010011000100	11	11	73067400
11110100011010011011001001001011000	11100101001101101010010110001110000	14	14	335654800
10111001011001110100001110100011000	11010011001101110000111100101100000	16	17	616716032
11010100111100010110001011010010100	11110010101001011100010011100011000	13	13	232307648
11111000001111000011001101110100000	11101101100101000101010011110000100	15	15	398366368
11110011101001010011001001101000100	11100011111001001010100100101100100	17	17	809693608
11100110110100101010011001001110000	11101000111010010011010100110010100	19	19	1047918504
11101100010101010100111100100011000	11001111001101000110100011011000100	18	18	1020140264
11100011111100001001001110011000100	11110100101000111110100101000110000	15	15	536660600
11111100110000010111001000111001000	11101010001111010010001100111100000	13	13	166177136
11110001101010011001001101001010100	11110010010110010010110110110000100	12	12	155208584
11001110001110101001001110101000100	11101101000110011000111001001101000	16	16	622891344
11101110010001001101100011100010100	11011001110000111011011001000010100	12	12	129603792
11111001001110000110010101100011000	11111101001000011111000010010100100	18	18	986619520
11100011001101011100100110001100100	11001111010010010011010100111100000	14	14	294664880
11111010001001111100100000110011000	11100111000111000110001101001011000	15	15	523924600
11001110100110001111110000100011000	11101001001110010100101111000011000	11	11	78865624
11011000111001100100110011011010000	11110111110001010000010101010011000	16	16	610556808
11110010111000010110011001001100100	11011110010101001001010011001100100	12	12	128481560
11110110001110000101110000101100100	11111010010110100010100100110110000	8	8	5923744
11110101111001010010010010010011000	11110110010110101000101100100100100	17	17	782715496
11101111000001010011110000111000100	11111001000110010011101001100011000	12	12	124731176
11010100111011011100000011001010100	11100110100011110001010011110001000	14	14	280016672
11101001111001000111000011011010000	11111110001001010011000100111001000	11	11	63450984
11111110001000110110001100111000000	11011001110001100100111110001100000	12	12	143582584
11101100100111001101011000001101000	11001101100110001101001110001100100	16	16	499366000
11001110111000011010010111000101000	11110011000011011011001000110010100	18	20	931458160
11110101000111110010001100011100000	11111101001100001110011000100100100	18	18	958565888
11010100110101100101001111001000100	11110100111000011000110111000011000	17	18	913192584
11110010100101001110001111001001000	11001110011011000110100100110101000	12	12	115225608
11011001001011100110010011101000100	11101001100011010110001110100110000	13	13	217873768
11101001101111000001100111010000100	11101110000111101110001000100110000	16	16	675317360
11011100011100010011110010010100100	11010110001111010100110000110011000	14	14	435631344
11110100100110010011100111101000000	11111000011001100011101001110000100	12	12	132982360
11100111000110010110010011001011000	11110010011101001000110011101001000	12	12	153150960
11101100001110001110011010100011000	11100101110100011010010011001101000	18	18	824876296
10110110011100001100110011100100100	11101101100011110010001100001100100	15	17	553757552
11100110110111000100001011110000100	11111001010011100011000111000101000	17	17	643675464
11111001010010010011100110100011000	11100011101010110001100011001100100	14	14	311413104
11011000111110001010010101001100100	11100111000100101110011001001100100	11	11	82957280
11100011111000011001010011110000100	11101011000111100010011010010011000	19	19	1060412904
11110010110001011001001110001010100	11101001110100100011001110101100000	15	15	533862912
11110000111001111100100010100010100	11111000100101100011010010101100100	15	15	502675312
11111001100001001011100101010011000	11101111001000110100011101000010100	16	16	593024672
11110101001010100101100110001010100	11110101001010100111000100111001000	8	8	8194392
11100111100000101111010100100010100	11110010100011011000110101001100100	13	13	184579616
11111010000110101001001101001011000	11001111001010011110000011011001000	17	17	712165512
11010011111000011100110100110001000	11101111011000010001100111001001000	17	17	814990968
11101011001001010111000011110000100	11010011100111010010011001001110000	17	17	865363224
11001111101001001100011000101011000	11101001111011100001100101100000100	20	20	1037779464
11001110011100101001001110110010000	11111000101100011000110011010011000	17	17	785021120
11110010011110001010001110010010100	11011101001110010010001100111100000	8	8	6013264
11100110111000100110011010001011000	11011001100100101100110110010100100	15	15	401356600
11101001001110110100111010001001000	11110001101001010010101110101010000	17	18	781859504
11001110101010100111010000110110000	11100100101111010001100100111000100	12	12	130105008
11111100100100101000111110000110000	11100011010011001110010011010011000	15	15	395615200
11111110000111000010010110100011000	11110001110101001001001111000011000	11	11	71728776
11011001001110010101010100110010100	11101011100011000110101010011000100	10	10	39916848
11101110000110010011111000010100100	11111100001110001100010101001101000	17	17	857805240
10111100110011000110110010010100100	11100111100110000100111100011001000	19	19	1022820680
11100110001111000100101101001101000	11111110000110001100100110010011000	16	16	646751192
10111110100010011000101111000010100	11111000100111001000111001110000100	14	14	267218656
10110110001110001010111110100100000	11100111000011010011011100100100100	14	14	245322760
11101010011101010001011100010010100	11011000101110100100111001100100100	12	12	105244512
11101001001100111010011011000100100	11101100110010001110011000111100000	13	13	234055128
11110001010011100111000011010100100	11110110010001010011110001101000100	13	13	237125224
11111010010011001110000100101101000	11111100001100110100110100110001000	19	20	961769072
11110010011010010011100111000010100	11101010010011110001001101100110000	14	14	371682816
11110001100101011000111100010011000	11110001010100111001101100100010100	11	11	97463184
11011011010101000110101101000010100	11101000111110010011001100100100100	16	16	479597168
10111110011010011000001111000010100	11110010010101001100111100010011000	17	17	723555096
11111100000110100101010011001100100	11100100101011100101001110100011000	13	13	179067096
11110011010001100110010011101000100	10111111100110001011010010000100100	12	12	131284936
11111000101001111001000100101010100	11111001001101001101000110010100100	12	12	157646976
10111100010011110000110010111000100	11010010111100001111100000101110000	13	13	214367968
11101001110100010011101100110001000	11001110110000110011110010011100000	14	14	272561640
11110001001111010010001111000011000	11001111000101001111001001010011000	11	11	59384256
11110101001101110001000011001100100	11110010100111000101001110001011000	12	12	85021760
11011010010011110010011010010010100	11010110001101100100110100111001000	9	9	20355992
11101001110000111010011001010011000	11011010100100110110010100110010100	10	10	33774584
11100111100010100100110101100100100	11101010110001101001100100101011000	19	19	1006128328
11101110100100011010011001001010100	11111000011001101001001011100100100	16	16	607098096
11100100111110100010011001001011000	11110100011100100101010010110100100	13	13	251917984
11111100100110000110001110010010100	11110110010001110010011101010000100	17	17	818149048
11110101001100011101111000000100100	11101110001001010011100100110011000	16	16	561673480
11011111001001001110010001001010100	11010100111001110001110011001010000	22	23	1048255040
11110110100110010011110010001000100	11110110010001101100100011110000100	17	17	883511896
11100110011000110011101010001010100	11011110010011100000111100101000100	19	19	972379744
11111000101010010011010100110010100	11110001111000101001100110010010100	9	9	14184640
11110100110100011100100100111000100	11110101001011010001101110010010000	21	21	1051511616
11110010011100001100111001100100100	11101011000101001101110000111000100	13	13	255512848
11110001110001001011100111001001000	11011010010110010100111001001100100	22	22	1044530000
11010111110000100100101100110110000	11111000011110010100110001101001000	21	21	1030929936
11101100010110100100111000101011000	11011100100100111011000011110000100	16	16	613249528
11111001001110100001100100110110000	11100011110101101001001100001100100	15	15	445641712
11100111001100110001001010111000100	11100110100011100111000011110010000	14	14	338005160
11101110010100101001100011110000100	11111110001000011001110000110011000	13	13	231751968
